0,1,2,3,4,5,6,7
50.0,336,24.327,-11.697,0.12,225.139,2001-01-01 01:34:29,Fans
50.0,336,24.016,-11.801,0.118,225.074,2001-01-01 01:34:39,Fans
50.0,336,22.878,-11.697,0.114,225.021,2001-01-01 01:34:49,Fans
50.0,336,24.223,-11.697,0.119,224.982,2001-01-01 01:34:59,Fans
50.0,336,24.016,-11.801,0.118,225.06,2001-01-01 01:35:09,Fans
50.0,336,22.774,-11.697,0.113,225.06,2001-01-01 01:35:19,Fans
50.0,336,24.223,-11.801,0.119,224.968,2001-01-01 01:35:29,Fans
50.0,336,24.223,-11.801,0.119,225.026,2001-01-01 01:35:39,Fans
50.0,336,24.534,-12.111,0.12,227.784,2001-01-01 01:35:49,Fans
50.0,0,0.0,0.0,0.0,227.913,2001-01-01 02:02:58,Fans
50.0,0,0.0,0.0,0.0,227.989,2001-01-01 02:03:08,Fans
50.0,0,0.0,0.0,0.0,227.971,2001-01-01 02:03:19,Fans
50.0,0,0.0,0.0,0.0,227.882,2001-01-01 02:03:29,Fans
50.0,0,0.0,0.0,0.0,227.938,2001-01-01 02:03:38,Fans
50.0,0,0.0,0.0,0.0,227.643,2001-01-01 02:03:48,Fans
50.0,0,0.0,0.0,0.0,227.468,2001-01-01 02:03:58,Fans
50.0,0,0.0,0.0,0.0,227.713,2001-01-01 02:04:08,Fans
50.0,0,0.0,0.0,0.0,227.572,2001-01-01 02:04:19,Fans
50.0,0,0.0,0.0,0.0,227.698,2001-01-01 02:04:28,Fans
50.0,0,0.0,0.0,0.0,227.53,2001-01-01 02:04:39,Fans
50.0,0,0.0,0.0,0.0,227.2,2001-01-01 02:04:49,Fans
50.0,0,0.0,0.0,0.0,227.373,2001-01-01 02:04:58,Fans
50.0,0,0.0,0.0,0.0,227.579,2001-01-01 02:05:09,Fans
50.0,0,0.0,0.0,0.0,227.452,2001-01-01 02:05:17,Fans
50.0,0,0.0,0.0,0.0,227.744,2001-01-01 02:05:27,Fans
50.0,0,0.0,0.0,0.0,227.582,2001-01-01 02:05:37,Fans
50.0,0,0.0,0.0,0.0,227.525,2001-01-01 02:05:46,Fans
50.0,0,0.0,0.0,0.0,227.468,2001-01-01 02:05:56,Fans
50.0,0,0.0,0.0,0.0,227.584,2001-01-01 02:06:07,Fans
50.0,0,0.0,0.0,0.0,227.678,2001-01-01 02:06:16,Fans
50.0,333,22.36,-11.49,0.11,226.5,2013-07-18 15:30:58,Fans
50.0,336,23.395,-11.801,0.115,226.991,2013-07-18 15:31:08,Fans
50.0,333,22.567,-11.594,0.111,227.13,2013-07-18 15:31:18,Fans
50.0,336,23.602,-11.904,0.116,227.273,2013-07-18 15:31:28,Fans
50.0,336,23.395,-11.904,0.115,227.088,2013-07-18 15:31:38,Fans
50.0,336,23.499,-11.904,0.116,227.104,2013-07-18 15:31:48,Fans
50.0,336,24.327,-12.008,0.119,227.184,2013-07-18 15:31:58,Fans
50.0,336,22.981,-11.904,0.114,227.011,2013-07-18 15:32:08,Fans
50.0,336,23.085,-11.904,0.114,226.935,2013-07-18 15:32:18,Fans
50.0,336,24.327,-12.111,0.119,226.841,2013-07-18 15:32:28,Fans
50.0,336,22.774,-11.904,0.113,226.944,2013-07-18 15:32:38,Fans
50.0,336,23.499,-12.008,0.116,226.854,2013-07-18 15:32:48,Fans
50.0,336,24.223,-12.111,0.119,226.817,2013-07-18 15:32:58,Fans
50.0,336,22.981,-12.008,0.114,227.092,2013-07-18 15:33:08,Fans
50.0,336,22.774,-11.904,0.113,226.864,2013-07-18 15:33:18,Fans
50.0,336,24.223,-12.111,0.119,226.814,2013-07-18 15:33:28,Fans
50.0,336,24.12,-12.111,0.119,226.867,2013-07-18 15:33:38,Fans
50.0,333,22.36,-11.801,0.111,226.705,2013-07-18 15:33:48,Fans
50.0,336,24.223,-12.215,0.119,227.188,2013-07-18 15:33:58,Fans
50.0,336,23.188,-12.111,0.115,227.081,2013-07-18 15:34:08,Fans
50.0,336,23.085,-12.008,0.114,226.645,2013-07-18 15:34:18,Fans
50.0,356,33.54,-2.173,0.147,227.787,2013-07-18 15:42:48,Fans
50.0,356,33.54,-2.173,0.147,228.061,2013-07-18 15:42:58,Fans
50.0,356,33.333,-2.07,0.146,227.984,2013-07-18 15:44:08,Fans
50.0,356,33.747,-2.277,0.148,228.731,2013-07-18 15:45:18,Fans
50.0,0,33.333,-1.863,0.146,228.775,2013-07-18 15:45:28,Fans
50.0,0,33.437,-1.966,0.146,228.787,2013-07-18 15:45:38,Fans
50.0,0,33.54,-1.966,0.146,228.81,2013-07-18 15:45:48,Fans
50.0,356,33.54,-2.07,0.146,228.86,2013-07-18 15:45:58,Fans
50.0,356,33.54,-2.07,0.146,228.924,2013-07-18 15:46:08,Fans
50.0,356,33.644,-2.173,0.147,228.717,2013-07-18 15:46:18,Fans
50.0,0,33.333,-1.863,0.146,228.596,2013-07-18 15:46:28,Fans
50.0,0,33.333,-1.966,0.146,228.477,2013-07-18 15:46:38,Fans
50.0,337,25.362,-11.18,0.121,227.108,2013-07-18 15:56:59,Fans
50.0,337,24.948,-10.973,0.12,227.24,2013-07-18 15:57:08,Fans
50.0,337,26.19,-11.49,0.125,227.346,2013-07-18 15:57:19,Fans
50.0,337,25.466,-11.283,0.122,227.512,2013-07-18 15:57:28,Fans
50.0,337,26.19,-11.49,0.125,227.329,2013-07-18 15:57:39,Fans
50.0,337,26.397,-11.594,0.126,227.478,2013-07-18 15:57:49,Fans
50.0,337,24.948,-10.973,0.12,227.504,2013-07-18 15:57:58,Fans
50.0,337,25.051,-10.973,0.12,227.418,2013-07-18 15:58:09,Fans
50.0,337,26.19,-11.49,0.126,227.374,2013-07-18 15:58:19,Fans
50.0,337,25.155,-11.076,0.12,227.322,2013-07-18 15:58:28,Fans
50.0,337,25.362,-11.18,0.121,227.168,2013-07-18 15:58:39,Fans
50.0,337,26.294,-11.49,0.126,227.059,2013-07-18 15:58:48,Fans
50.0,337,25.051,-10.973,0.12,227.118,2013-07-18 15:58:58,Fans
50.0,337,25.983,-11.387,0.124,227.348,2013-07-18 15:59:09,Fans
50.0,337,25.983,-11.387,0.124,227.164,2013-07-18 15:59:19,Fans
50.0,337,26.19,-11.49,0.126,227.108,2013-07-18 15:59:29,Fans
50.0,337,24.844,-10.869,0.119,227.074,2013-07-18 15:59:38,Fans
50.0,337,26.19,-11.387,0.125,227.231,2013-07-18 15:59:47,Fans
50.0,337,26.19,-11.387,0.125,227.231,2013-07-18 15:59:57,Fans
50.0,337,25.051,-10.973,0.12,227.364,2013-07-18 16:00:07,Fans
50.0,337,24.844,-10.869,0.119,227.331,2013-07-18 16:00:17,Fans
49.9,337,26.294,-11.387,0.125,227.27,2013-07-18 16:00:28,Fans
49.9,337,26.294,-11.387,0.126,226.941,2013-07-18 16:00:38,Fans
50.0,337,25.88,-11.283,0.124,226.918,2013-07-18 16:00:47,Fans
50.0,337,26.19,-11.387,0.125,226.771,2013-07-18 16:00:57,Fans
50.1,0,0.0,0.0,0.0,222.784,2013-06-24 09:14:07,Fans
50.0,336,22.774,-10.455,0.113,221.747,2013-06-24 09:29:18,Fans
50.0,336,22.878,-10.455,0.113,222.098,2013-06-24 09:29:28,Fans
50.0,336,22.878,-10.455,0.113,222.228,2013-06-24 09:29:38,Fans
50.0,336,22.878,-10.455,0.113,222.158,2013-06-24 09:29:48,Fans
50.0,336,22.878,-10.455,0.113,222.289,2013-06-24 09:29:58,Fans
50.1,0,0.0,0.0,0.0,221.318,2013-06-24 09:39:07,Fans
50.1,0,0.0,0.0,0.0,222.479,2013-06-24 09:39:57,Fans
50.1,0,0.0,0.0,0.0,222.45,2013-06-24 09:40:17,Fans
50.1,0,0.0,0.0,0.0,223.335,2013-06-24 09:40:57,Fans
50.1,0,0.0,0.0,0.0,222.04,2013-06-24 09:43:57,Fans
50.0,348,30.124,-7.867,0.14,222.485,2013-06-24 09:44:37,Fans
50.0,347,28.675,-7.867,0.133,222.408,2013-06-24 09:44:47,Fans
50.0,347,28.675,-7.971,0.133,222.367,2013-06-24 09:44:57,Fans
50.0,347,28.675,-7.971,0.133,222.589,2013-06-24 09:45:07,Fans
50.0,347,28.468,-7.971,0.133,221.93,2013-06-24 09:45:17,Fans
50.0,347,28.261,-7.971,0.132,221.444,2013-06-24 09:45:27,Fans
50.0,347,28.364,-7.971,0.133,221.168,2013-06-24 09:45:37,Fans
50.0,347,28.468,-8.074,0.133,221.979,2013-06-24 09:45:47,Fans
50.1,0,34.575,0.0,0.155,222.764,2013-06-24 10:00:07,Fans
50.0,0,0.0,0.0,0.0,223.591,2013-06-24 10:13:27,Fans
50.0,349,31.884,-7.971,0.148,222.027,2013-06-24 10:35:48,Fans
50.0,347,28.364,-8.178,0.132,222.163,2013-06-24 10:35:58,Fans
50.0,347,28.261,-8.178,0.132,221.789,2013-06-24 10:36:08,Fans
50.0,343,28.468,-8.281,0.133,222.11,2013-06-24 10:36:18,Fans
50.0,343,28.261,-8.281,0.132,221.995,2013-06-24 10:36:28,Fans
50.0,343,28.261,-8.281,0.133,221.743,2013-06-24 10:36:38,Fans
50.0,343,28.364,-8.385,0.133,222.07,2013-06-24 10:36:48,Fans
50.0,343,28.157,-8.385,0.132,221.539,2013-06-24 10:37:18,Fans
50.0,343,28.364,-8.488,0.133,221.572,2013-06-24 10:37:28,Fans
50.0,343,28.261,-8.488,0.133,221.481,2013-06-24 10:37:38,Fans
50.0,343,28.157,-8.488,0.132,221.323,2013-06-24 10:37:58,Fans
50.0,343,28.261,-8.488,0.133,221.523,2013-06-24 10:38:08,Fans
50.0,343,28.157,-8.488,0.132,221.277,2013-06-24 10:38:18,Fans
50.0,343,28.157,-8.488,0.132,221.16,2013-06-24 10:38:28,Fans
50.0,343,28.054,-8.488,0.132,221.232,2013-06-24 10:38:37,Fans
50.0,343,28.054,-8.488,0.132,221.043,2013-06-24 10:38:47,Fans
50.0,343,28.054,-8.488,0.132,220.767,2013-06-24 10:38:57,Fans
50.0,343,28.778,-8.695,0.134,223.697,2013-06-24 10:53:37,Fans
50.0,343,28.675,-8.695,0.134,223.694,2013-06-24 10:53:47,Fans
50.0,343,28.675,-8.695,0.134,223.492,2013-06-24 10:53:57,Fans
50.0,343,28.571,-8.695,0.134,223.226,2013-06-24 10:54:07,Fans
50.0,343,28.571,-8.695,0.133,223.344,2013-06-24 10:54:17,Fans
50.0,343,28.571,-8.695,0.133,222.96,2013-06-24 10:54:27,Fans
50.0,343,28.571,-8.695,0.134,222.805,2013-06-24 10:54:37,Fans
50.0,343,28.468,-8.695,0.133,222.703,2013-06-24 10:54:47,Fans
50.0,343,28.571,-8.695,0.134,223.181,2013-06-24 10:54:57,Fans
50.0,343,28.468,-8.695,0.133,222.659,2013-06-24 10:55:07,Fans
50.0,343,28.571,-8.799,0.134,222.968,2013-06-24 10:55:17,Fans
50.0,343,28.468,-8.799,0.133,223.05,2013-06-24 10:55:27,Fans
50.0,343,28.571,-8.799,0.134,222.822,2013-06-24 10:55:37,Fans
50.0,343,28.571,-8.799,0.134,222.885,2013-06-24 10:55:47,Fans
50.0,343,28.571,-8.799,0.134,223.078,2013-06-24 10:55:57,Fans
50.0,343,28.571,-8.799,0.134,222.981,2013-06-24 10:56:07,Fans
50.0,343,28.571,-8.799,0.133,223.06,2013-06-24 10:56:17,Fans
50.0,343,28.468,-8.799,0.133,222.815,2013-06-24 10:56:27,Fans
50.0,343,28.468,-8.799,0.133,222.524,2013-06-24 10:56:37,Fans
50.0,343,28.468,-8.799,0.133,222.955,2013-06-24 10:56:47,Fans
50.0,343,28.468,-8.799,0.133,222.919,2013-06-24 10:56:57,Fans
50.0,343,28.571,-8.799,0.133,223.04,2013-06-24 10:57:07,Fans
50.0,343,28.675,-8.902,0.134,223.335,2013-06-24 10:57:17,Fans
50.0,343,28.675,-8.902,0.134,223.369,2013-06-24 10:57:27,Fans
50.0,0,34.265,-0.207,0.154,221.464,2013-06-24 11:06:48,Fans
50.0,0,0.0,0.0,0.0,231.16,2013-07-18 10:35:07,Fans
50.0,0,0.0,0.0,0.0,231.172,2013-07-18 10:35:17,Fans
50.0,0,0.0,0.0,0.0,231.287,2013-07-18 10:35:27,Fans
50.0,0,0.0,0.0,0.0,230.385,2013-07-18 10:35:37,Fans
50.0,0,0.0,0.0,0.0,230.503,2013-07-18 10:35:47,Fans
50.0,0,0.0,0.0,0.0,230.837,2013-07-18 10:35:57,Fans
50.0,0,0.0,0.0,0.0,231.145,2013-07-18 10:36:07,Fans
50.0,0,0.0,0.0,0.0,230.757,2013-07-18 10:36:17,Fans
50.1,0,0.0,0.0,0.0,230.702,2013-07-18 10:39:58,Fans
50.1,347,35.074,-8.638,0.157,230.973,2013-07-18 10:45:38,Fans
50.1,344,33.721,-10.199,0.152,231.634,2013-07-18 10:51:08,Fans
50.0,343,33.201,-10.407,0.15,231.275,2013-07-18 10:53:08,Fans
50.0,343,32.889,-10.407,0.149,231.123,2013-07-18 10:53:18,Fans
50.0,343,32.889,-10.407,0.149,231.165,2013-07-18 10:53:28,Fans
50.0,343,32.889,-10.407,0.149,231.189,2013-07-18 10:53:38,Fans
50.0,343,32.785,-10.407,0.148,231.0,2013-07-18 10:53:48,Fans
50.0,343,32.889,-10.512,0.15,230.968,2013-07-18 10:53:58,Fans
50.0,343,32.785,-10.512,0.149,230.757,2013-07-18 10:54:08,Fans
50.0,343,32.785,-10.512,0.149,230.668,2013-07-18 10:54:18,Fans
50.0,343,32.785,-10.512,0.149,230.884,2013-07-18 10:54:28,Fans
50.0,343,32.785,-10.512,0.149,230.831,2013-07-18 10:54:38,Fans
50.0,343,32.681,-10.512,0.149,230.915,2013-07-18 10:54:48,Fans
50.0,343,32.681,-10.512,0.149,230.915,2013-07-18 10:54:48,Fans
50.0,343,32.576,-10.512,0.148,230.886,2013-07-18 10:54:58,Fans
50.0,343,32.681,-10.616,0.149,230.895,2013-07-18 10:55:08,Fans
50.0,343,32.681,-10.616,0.148,231.004,2013-07-18 10:55:19,Fans
50.0,343,32.576,-10.616,0.148,230.866,2013-07-18 10:55:29,Fans
50.0,343,32.576,-10.616,0.148,231.17,2013-07-18 10:55:39,Fans
50.1,0,0.0,0.0,0.0,231.35,2013-07-18 10:58:09,Fans
50.1,0,0.0,0.0,0.0,231.03,2013-07-18 10:59:29,Fans
50.1,0,0.0,0.0,0.0,231.316,2013-07-18 10:59:39,Fans
50.1,0,0.0,0.0,0.0,231.195,2013-07-18 10:59:49,Fans
50.0,0,0.0,0.0,0.0,230.573,2013-07-18 11:09:39,Fans
50.0,0,0.0,0.0,0.0,230.249,2013-07-18 11:09:49,Fans
50.0,0,0.0,0.0,0.0,230.142,2013-07-18 11:09:59,Fans
50.0,0,0.0,0.0,0.0,230.062,2013-07-18 11:10:09,Fans
50.0,0,0.0,0.0,0.0,230.012,2013-07-18 11:10:19,Fans
50.0,0,0.0,0.0,0.0,230.249,2013-07-18 11:10:29,Fans
50.0,0,0.0,0.0,0.0,230.422,2013-07-18 11:10:39,Fans
50.0,0,0.0,0.0,0.0,230.539,2013-07-18 11:10:49,Fans
50.0,0,0.0,0.0,0.0,230.782,2013-07-18 11:10:59,Fans
50.0,0,0.0,0.0,0.0,230.933,2013-07-18 11:11:09,Fans
50.0,0,0.0,0.0,0.0,230.794,2013-07-18 11:11:19,Fans
50.0,0,0.0,0.0,0.0,230.845,2013-07-18 11:11:39,Fans
50.0,0,0.0,0.0,0.0,230.736,2013-07-18 11:11:49,Fans
50.0,0,0.0,0.0,0.0,230.768,2013-07-18 11:11:59,Fans
50.0,0,0.0,0.0,0.0,230.955,2013-07-18 11:12:09,Fans
50.0,0,0.0,0.0,0.0,231.168,2013-07-18 11:12:19,Fans
50.0,0,0.0,0.0,0.0,231.089,2013-07-18 11:12:29,Fans
50.0,0,0.0,0.0,0.0,231.184,2013-07-18 11:12:39,Fans
50.0,347,36.531,-8.534,0.163,230.952,2013-07-18 11:12:49,Fans
50.0,346,33.097,-9.575,0.149,230.813,2013-07-18 11:12:59,Fans
50.0,346,33.097,-9.679,0.149,230.643,2013-07-18 11:13:09,Fans
50.0,346,32.889,-9.679,0.149,230.171,2013-07-18 11:13:19,Fans
50.0,346,32.889,-9.783,0.149,230.709,2013-07-18 11:13:29,Fans
50.1,0,0.0,0.0,0.0,231.824,2013-07-18 11:59:30,Fans
50.1,0,0.0,0.0,0.0,231.874,2013-07-18 12:00:00,Fans
50.1,0,0.0,0.0,0.0,232.105,2013-07-18 12:00:20,Fans
50.0,0,0.0,0.0,0.0,228.942,2013-07-18 12:14:02,Fans
50.0,0,0.0,0.0,0.0,228.913,2013-07-18 12:14:11,Fans
50.0,0,0.0,0.0,0.0,228.826,2013-07-18 12:14:21,Fans
50.0,0,0.0,0.0,0.0,228.862,2013-07-18 12:14:31,Fans
50.0,0,0.0,0.0,0.0,228.769,2013-07-18 12:14:41,Fans
50.0,0,0.0,0.0,0.0,228.682,2013-07-18 12:14:51,Fans
50.0,0,0.0,0.0,0.0,228.765,2013-07-18 12:15:02,Fans
50.0,0,0.0,0.0,0.0,228.751,2013-07-18 12:15:11,Fans
50.0,0,0.0,0.0,0.0,228.827,2013-07-18 12:15:21,Fans
50.0,0,0.0,0.0,0.0,228.762,2013-07-18 12:15:31,Fans
50.0,0,0.0,0.0,0.0,228.837,2013-07-18 12:15:41,Fans
50.0,0,0.0,0.0,0.0,228.885,2013-07-18 12:15:51,Fans
50.0,0,0.0,0.0,0.0,228.808,2013-07-18 12:16:02,Fans
50.0,0,0.0,0.0,0.0,228.882,2013-07-18 12:16:11,Fans
50.0,0,0.0,0.0,0.0,228.74,2013-07-18 12:16:21,Fans
50.0,0,0.0,0.0,0.0,228.388,2013-07-18 12:16:31,Fans
50.0,0,0.0,0.0,0.0,228.334,2013-07-18 12:16:41,Fans
50.0,0,0.0,0.0,0.0,228.374,2013-07-18 12:16:51,Fans
50.0,0,0.0,0.0,0.0,228.679,2013-07-18 12:17:02,Fans
50.0,0,0.0,0.0,0.0,229.628,2013-07-18 12:33:52,Fans
50.0,0,0.0,0.0,0.0,229.645,2013-07-18 12:34:02,Fans
50.0,0,0.0,0.0,0.0,229.586,2013-07-18 12:34:12,Fans
50.0,0,0.0,0.0,0.0,229.463,2013-07-18 12:34:22,Fans
50.0,0,0.0,0.0,0.0,229.658,2013-07-18 12:34:32,Fans
50.0,0,0.0,0.0,0.0,229.528,2013-07-18 12:34:42,Fans
50.0,0,0.0,0.0,0.0,229.58,2013-07-18 12:34:52,Fans
50.0,0,0.0,0.0,0.0,229.547,2013-07-18 12:35:02,Fans
50.0,0,0.0,0.0,0.0,229.475,2013-07-18 12:35:12,Fans
50.0,0,0.0,0.0,0.0,229.465,2013-07-18 12:35:22,Fans
50.0,319,17.909,-15.631,0.103,228.678,2014-01-15 12:58:36,Fans
50.0,319,17.598,-15.631,0.103,228.585,2014-01-15 12:58:46,Fans
50.0,319,17.598,-15.735,0.103,228.748,2014-01-15 12:58:56,Fans
50.0,322,19.461,-15.528,0.109,228.879,2014-01-15 12:59:06,Fans
50.0,319,17.598,-15.735,0.103,228.735,2014-01-15 12:59:16,Fans
50.0,326,20.497,-13.043,0.106,228.714,2014-01-15 12:59:26,Fans
50.0,315,18.426,-17.08,0.106,237.607,2014-01-15 12:59:36,Fans
50.0,315,18.426,-17.08,0.105,237.478,2014-01-15 12:59:45,Fans
50.0,315,18.323,-17.184,0.105,237.435,2014-01-15 12:59:55,Fans
50.0,315,18.219,-17.184,0.105,237.311,2014-01-15 13:00:05,Fans
50.0,315,18.116,-17.08,0.105,237.174,2014-01-15 13:00:15,Fans
50.0,315,18.116,-17.184,0.105,237.309,2014-01-15 13:00:25,Fans
50.0,315,18.012,-17.184,0.105,237.396,2014-01-15 13:00:35,Fans
50.0,315,18.012,-17.184,0.105,237.554,2014-01-15 13:00:45,Fans
50.0,319,16.77,-16.045,0.101,229.21,2014-01-15 13:00:55,Fans
50.0,319,16.77,-16.045,0.101,229.332,2014-01-15 13:01:05,Fans
50.0,319,16.666,-16.045,0.101,229.133,2014-01-15 13:01:15,Fans
50.0,319,16.666,-16.045,0.101,229.178,2014-01-15 13:01:25,Fans
50.0,326,19.668,-13.354,0.103,229.517,2014-01-15 13:01:35,Fans
50.0,272,0.207,-7.039,0.028,237.516,2014-01-15 13:04:45,Fans
50.0,272,0.207,-7.039,0.028,237.557,2014-01-15 13:04:55,Fans
50.0,272,0.207,-7.039,0.028,237.411,2014-01-15 13:05:05,Fans
50.0,272,0.207,-7.039,0.028,237.938,2014-01-15 13:05:15,Fans
50.0,272,0.207,-7.039,0.028,237.957,2014-01-15 13:05:25,Fans
50.0,272,0.207,-7.039,0.028,237.879,2014-01-15 13:05:35,Fans
50.0,272,0.207,-7.039,0.028,237.953,2014-01-15 13:05:45,Fans
50.0,272,0.207,-7.039,0.028,238.086,2014-01-15 13:05:55,Fans
50.0,272,0.207,-6.625,0.027,230.314,2014-01-15 13:06:05,Fans
50.0,272,0.207,-6.625,0.027,230.081,2014-01-15 13:06:15,Fans
50.0,272,0.207,-6.625,0.027,230.023,2014-01-15 13:06:25,Fans
50.0,272,0.207,-6.625,0.027,229.978,2014-01-15 13:06:35,Fans
50.0,272,0.207,-6.004,0.026,219.873,2014-01-15 13:09:15,Fans
50.0,272,0.207,-6.004,0.026,220.373,2014-01-15 13:09:25,Fans
50.0,272,0.207,-6.004,0.026,220.354,2014-01-15 13:10:05,Fans
50.0,272,0.207,-6.521,0.027,229.548,2014-01-15 13:10:15,Fans
50.0,272,0.207,-6.625,0.027,230.011,2014-01-15 13:20:05,Fans
50.0,272,0.207,-6.625,0.027,230.922,2014-01-15 13:20:15,Fans
50.0,272,0.207,-6.728,0.027,231.373,2014-01-15 13:20:25,Fans
50.0,272,0.207,-6.625,0.027,231.286,2014-01-15 13:20:35,Fans
50.0,272,0.207,-6.625,0.027,231.406,2014-01-15 13:20:45,Fans
50.0,272,0.207,-6.625,0.027,231.375,2014-01-15 13:20:55,Fans
50.0,272,0.207,-6.211,0.026,222.867,2014-01-15 13:21:05,Fans
50.0,272,0.207,-6.211,0.026,222.996,2014-01-15 13:21:15,Fans
50.0,272,0.207,-6.211,0.026,222.826,2014-01-15 13:21:25,Fans
50.0,315,18.323,-17.391,0.105,238.961,2014-01-15 13:38:16,Fans
50.0,315,18.323,-17.391,0.105,238.848,2014-01-15 13:38:26,Fans
50.0,318,18.633,-17.494,0.107,238.806,2014-01-15 13:38:36,Fans
50.0,318,18.633,-17.494,0.106,238.837,2014-01-15 13:38:56,Fans
50.0,318,18.53,-17.598,0.106,239.568,2014-01-15 13:39:06,Fans
50.0,318,18.633,-17.598,0.107,239.439,2014-01-15 13:39:46,Fans
50.0,318,18.633,-17.701,0.106,239.979,2014-01-15 13:41:16,Fans
50.0,318,18.53,-17.598,0.106,239.653,2014-01-15 13:41:36,Fans
50.0,318,18.53,-17.598,0.106,239.846,2014-01-15 13:41:46,Fans
50.0,315,18.116,-17.391,0.105,238.195,2014-01-15 13:52:07,Fans
50.0,315,18.219,-17.391,0.105,238.229,2014-01-15 13:52:17,Fans
50.0,319,17.287,-16.356,0.103,230.133,2014-01-15 13:53:47,Fans
50.0,319,17.287,-16.356,0.103,230.225,2014-01-15 13:53:57,Fans
50.0,319,17.287,-16.356,0.103,230.287,2014-01-15 13:54:07,Fans
50.0,315,16.252,-15.321,0.1,221.881,2014-01-15 13:54:17,Fans
50.0,315,16.252,-15.217,0.1,221.598,2014-01-15 13:54:27,Fans
50.0,315,14.906,-15.631,0.097,221.706,2014-01-15 13:54:37,Fans
50.0,272,0.207,-6.107,0.026,221.696,2014-01-15 13:54:47,Fans
50.0,322,18.633,-15.321,0.108,221.708,2014-01-15 13:54:57,Fans
50.0,315,14.596,-15.631,0.096,221.525,2014-01-15 13:55:07,Fans
50.0,272,0.207,-6.107,0.026,221.333,2014-01-15 13:55:17,Fans
50.0,315,14.699,-15.631,0.097,221.323,2014-01-15 13:55:27,Fans
50.0,311,15.528,-16.77,0.099,229.285,2014-01-15 13:55:37,Fans
50.0,323,18.426,-13.975,0.101,229.391,2014-01-15 13:55:47,Fans
50.0,326,18.633,-13.975,0.102,229.359,2014-01-15 13:55:57,Fans
50.0,326,18.633,-14.078,0.102,229.523,2014-01-15 13:56:07,Fans
50.0,323,18.53,-14.078,0.101,229.397,2014-01-15 13:56:17,Fans
50.0,326,18.737,-14.078,0.102,229.021,2014-01-15 13:56:27,Fans
50.0,323,18.323,-14.078,0.101,229.159,2014-01-15 13:56:37,Fans
50.0,326,18.53,-14.078,0.102,229.208,2014-01-15 13:56:47,Fans
50.0,322,19.668,-15.113,0.104,237.819,2014-01-15 13:56:57,Fans
50.0,322,19.772,-15.217,0.105,238.028,2014-01-15 13:57:07,Fans
50.0,323,18.219,-14.182,0.1,229.881,2014-01-15 13:59:07,Fans
50.0,311,16.045,-16.873,0.101,231.818,2014-01-15 14:07:07,Fans
50.0,311,16.045,-16.873,0.1,231.834,2014-01-15 14:07:17,Fans
50.0,311,16.149,-16.977,0.101,231.923,2014-01-15 14:07:27,Fans
50.0,315,15.113,-15.735,0.097,223.619,2014-01-15 14:07:37,Fans
50.0,315,15.01,-15.735,0.097,223.557,2014-01-15 14:07:47,Fans
50.0,315,15.217,-15.735,0.098,223.546,2014-01-15 14:07:57,Fans
50.0,315,15.217,-15.735,0.098,223.244,2014-01-15 14:08:06,Fans
50.0,315,15.01,-15.735,0.097,223.256,2014-01-15 14:08:16,Fans
50.0,315,15.01,-15.735,0.097,223.116,2014-01-15 14:08:26,Fans
50.0,315,14.906,-15.631,0.097,223.055,2014-01-15 14:08:36,Fans
50.0,315,15.01,-15.735,0.097,223.078,2014-01-15 14:08:46,Fans
50.0,315,15.113,-15.735,0.098,223.287,2014-01-15 14:08:56,Fans
50.0,311,15.942,-16.977,0.1,231.602,2014-01-15 14:09:06,Fans
50.0,311,15.942,-16.977,0.1,231.68,2014-01-15 14:09:16,Fans
50.0,311,15.942,-16.873,0.1,231.51,2014-01-15 14:09:26,Fans
50.0,311,15.942,-16.977,0.1,231.823,2014-01-15 14:09:36,Fans
50.0,311,15.838,-16.873,0.1,231.104,2014-01-15 14:16:16,Fans
50.0,311,15.838,-16.873,0.1,230.858,2014-01-15 14:16:26,Fans
50.0,311,15.838,-16.873,0.1,230.895,2014-01-15 14:16:36,Fans
50.0,315,14.906,-15.735,0.097,222.895,2014-01-15 14:16:46,Fans
50.0,315,14.906,-15.735,0.097,222.799,2014-01-15 14:16:56,Fans
50.0,315,15.01,-15.735,0.098,222.823,2014-01-15 14:17:06,Fans
50.0,315,14.906,-15.735,0.097,223.035,2014-01-15 14:17:16,Fans
50.0,315,15.01,-15.735,0.098,222.827,2014-01-15 14:17:26,Fans
50.0,315,15.01,-15.735,0.098,222.752,2014-01-15 14:17:36,Fans
50.0,315,15.01,-15.735,0.097,222.718,2014-01-15 14:17:46,Fans
50.0,315,14.803,-15.735,0.097,222.4,2014-01-15 14:17:56,Fans
50.0,315,14.906,-15.631,0.097,222.177,2014-01-15 14:18:06,Fans
50.0,311,15.735,-16.873,0.1,230.457,2014-01-15 14:18:16,Fans
50.0,311,15.838,-16.873,0.1,230.55,2014-01-15 14:18:26,Fans
50.0,311,15.942,-16.873,0.101,230.612,2014-01-15 14:18:36,Fans
50.0,311,15.838,-16.873,0.1,230.558,2014-01-15 14:18:46,Fans
50.0,311,15.735,-16.873,0.1,230.458,2014-01-15 14:18:56,Fans
50.0,311,15.838,-16.873,0.1,230.441,2014-01-15 14:19:06,Fans
50.0,311,15.735,-16.873,0.1,230.472,2014-01-15 14:19:16,Fans
50.0,311,15.735,-16.873,0.1,230.661,2014-01-15 14:19:26,Fans
